source,target
ElementaryLand,606181172976025600
ElementaryLand,783225350477971496
ElementaryLand,627296501407678464
ElementaryLand,790728347705540618
ElementaryLand,761935576315330560
ElementaryLand,256772837149245440
ElementaryLand,304918622432657408
ElementaryLand,790594135048192001
ElementaryLand,376125928285274114
ElementaryLand,307129701372002316
ElementaryLand,774309383797866549
ElementaryLand,772557055822659594
ElementaryLand,127438648160288768
ElementaryLand,407550628861050880
ElementaryLand,319964890888667137
ElementaryLand,515842485973417995
ElementaryLand,414899731152502785
ElementaryLand,707559278348730479
ElementaryLand,579691347053903873
ElementaryLand,356467068377366528
ElementaryLand,347748688829087745
ElementaryLand,535118744926683166
ElementaryLand,302454159611789333
ElementaryLand,349807249188847617
ElementaryLand,688785797339414547
ElementaryLand,530759776573980672
ElementaryLand,278865683650183178
ElementaryLand,789549092719427654
ElementaryLand,295306240308019213
ElementaryLand,548773828294082561
ElementaryLand,527274806555443241
ElementaryLand,428574302518902786
ElementaryLand,388500384919978005
ElementaryLand,700015776371048570
ElementaryLand,412710593016102915
ElementaryLand,500585944420974602
ElementaryLand,580833931268587575
ElementaryLand,247058409881468928
ElementaryLand,485043691241865216
ElementaryLand,760496200175583262
ElementaryLand,496722398310039552
ElementaryLand,485134295636115481
ElementaryLand,281837049655459840
ElementaryLand,702132622423228437
ElementaryLand,775053388689571840
ElementaryLand,219078996707508225
ElementaryLand,293010947835166730
ElementaryLand,395653329717297162
ElementaryLand,724664693909618829
ElementaryLand,601077776866344990
ElementaryLand,267336959461031937
ElementaryLand,689095310600962166
ElementaryLand,613122996655357966
ElementaryLand,520331780465885235
ElementaryLand,772888715000938508
ElementaryLand,538841217182597150
ElementaryLand,312675524428431370
ElementaryLand,360814981425397761
ElementaryLand,500686315965251596
ElementaryLand,458346508014845953
ElementaryLand,619870610046320641
ElementaryLand,509153740264046605
ElementaryLand,369053608353857539
ElementaryLand,774667329950318639
ElementaryLand,460037284763402240
ElementaryLand,736952040005173288
ElementaryLand,429578820937449472
ElementaryLand,728295473172971581
ElementaryLand,530687419863924736
ElementaryLand,265502625321975809
ElementaryLand,540570040932761606
ElementaryLand,461997628884779068
ElementaryLand,659708979085049898
ElementaryLand,300290034320539659
ElementaryLand,327523778512945163
ElementaryLand,505748392367095829
ElementaryLand,556829015948918785
ElementaryLand,733357281051279452
ElementaryLand,586803846169231380
ElementaryLand,458939812318281738
ElementaryLand,320661700690968586
ElementaryLand,384423861128527873
ElementaryLand,563750385227923487
ElementaryLand,692290696639676426
ElementaryLand,772090797733838858
ElementaryLand,562686033423106081
ElementaryLand,265203753668313088
ElementaryLand,602444480720666624
ElementaryLand,496414507422187538
ElementaryLand,743876545332117624
ElementaryLand,252522849301037056
ElementaryLand,293430394387169291
ElementaryLand,540903467691147266
ElementaryLand,772192792973672448
ElementaryLand,726716038393364511
ElementaryLand,476725012439760917
ElementaryLand,275289466413907979
ElementaryLand,369192295188267020
ElementaryLand,251403283556466689
ElementaryLand,490049899627413504
ElementaryLand,629407078175473664
ElementaryLand,701130945956151447
ElementaryLand,462919934519934986
ElementaryLand,683977952936853548
ElementaryLand,465829697524072449
ElementaryLand,269475450189774849
ElementaryLand,253560719444803584
ElementaryLand,297717415557464064
ElementaryLand,687704056927617045
ElementaryLand,373037836385124354
ElementaryLand,690890560856260619
ElementaryLand,511281621937160255
ElementaryLand,531593607392788490
ElementaryLand,707512790822420490
ElementaryLand,442013479839465474
ElementaryLand,768896059711160341
ElementaryLand,762353197095321670
ElementaryLand,548100269758742528
ElementaryLand,692366953515450460
ElementaryLand,714952898810740756
ElementaryLand,688836760179834946
ElementaryLand,303964390938640385
ElementaryLand,411247067143602179
ElementaryLand,139118271612846080
ElementaryLand,781779884715540542
ElementaryLand,772454350249132033
ElementaryLand,166862678009184256
ElementaryLand,576077033222832139
ElementaryLand,526797307522449428
ElementaryLand,233249462988963850
ElementaryLand,511134912762478604
ElementaryLand,422392400036626432
ElementaryLand,276062392386060288
ElementaryLand,627892820673429505
ElementaryLand,414776657262411777
ElementaryLand,477899607649681417
ElementaryLand,605418412654460941
ElementaryLand,405041600889094154
ElementaryLand,711962528434880513
ElementaryLand,484828907950833711
ElementaryLand,344204454326697986
ElementaryLand,723922070152544307
ElementaryLand,354898108049522691
ElementaryLand,489495594876796929
ElementaryLand,627182264110809088
ElementaryLand,446183871566970880
ElementaryLand,729491216277700659
ElementaryLand,444151493499813904
ElementaryLand,324479413284503553
ElementaryLand,380009436321939474
ElementaryLand,421055177462775828
ElementaryLand,627014562343813123
ElementaryLand,288647564373524481
ElementaryLand,572651719109115904
ElementaryLand,376010351348809731
ElementaryLand,339816088856428554
ElementaryLand,231423934443028480
ElementaryLand,381143657245573130
ElementaryLand,714422875767177307
ElementaryLand,502618373314707488
ElementaryLand,304646600091762699
ElementaryLand,254567903742001153
ElementaryLand,239433635923492864
ElementaryLand,281404141841022976
ElementaryLand,726555387448262962
ElementaryLand,318406802830131201
ElementaryLand,707899970782756937
ElementaryLand,586900018867339285
ElementaryLand,374586192986898443
ElementaryLand,120138841880264706
ElementaryLand,373592278280962049
ElementaryLand,545947101612343296
ElementaryLand,534449174045917185
ElementaryLand,197098559722487808
ElementaryLand,272485574470795274
ElementaryLand,441260558411366400
ElementaryLand,499591307480662038
ElementaryLand,283244388375855104
ElementaryLand,226877878669672448
ElementaryLand,697091768730255431
ElementaryLand,624324769680195610
ElementaryLand,582992887864885249
ElementaryLand,371256538657980416
ElementaryLand,538699217573511168
ElementaryLand,574499916336988191
ElementaryLand,371042215788806144
ElementaryLand,724996627366019133
ElementaryLand,641573725577150465
ElementaryLand,693374876815458346
ElementaryLand,438701590371631135
ElementaryLand,571625429392293888
ElementaryLand,273549965194952704
ElementaryLand,368427772064038930
ElementaryLand,271012625201102849
ElementaryLand,540273422941421568
ElementaryLand,390543547436105730
ElementaryLand,740528397608026182
ElementaryLand,773911001874825216
ElementaryLand,272318169430097920
ElementaryLand,264922677318385664
ElementaryLand,639540427892064256
ElementaryLand,584158846063214602
ElementaryLand,377869469638197251
ElementaryLand,599574652507127821
ElementaryLand,437319969596768266
ElementaryLand,533958865092476959
ElementaryLand,220146659684909056
ElementaryLand,767108863631032326
ElementaryLand,445247713131626516
ElementaryLand,372321103848407041
ElementaryLand,323467833310838784
ElementaryLand,260307740721676289
ElementaryLand,596362316749209640
ElementaryLand,218852418799009793
ElementaryLand,263067965358866432
ElementaryLand,201649987417931776
ElementaryLand,261525821271834625
ElementaryLand,735469520147447830
ElementaryLand,594118415384313856
ElementaryLand,667443937182744605
ElementaryLand,442156562983944196
ElementaryLand,693045605991448609
ElementaryLand,777538394326433824
ElementaryLand,156023223597793280
ElementaryLand,227822834741805056
ElementaryLand,625256366990295045
ElementaryLand,742087174425411596
ElementaryLand,426089544874459147
ElementaryLand,617019551246319838
ElementaryLand,500380772176363520
ElementaryLand,705388227212607509
ElementaryLand,279092531659276301
ElementaryLand,184679781839667201
ElementaryLand,467895471155970049
ElementaryLand,667415375943565322
ElementaryLand,776545670068043818
ElementaryLand,513262346886578203
ElementaryLand,533740420451270660
ElementaryLand,740953540389896242
ElementaryLand,668397353165914123
ElementaryLand,648956780629721098
ElementaryLand,693405547629641748
ElementaryLand,480849445114740736
ElementaryLand,459084709150851093
ElementaryLand,173534048071843841
ElementaryLand,342990856606973952
ElementaryLand,599665542386941977
ElementaryLand,282147518958272512
ElementaryLand,438753158270025748
ElementaryLand,343385084390539266
ElementaryLand,263675345444536321
ElementaryLand,355420418934571021
ElementaryLand,718030416648601611
ElementaryLand,598157877068300299
ElementaryLand,243839830348398602
ElementaryLand,318074038800875531
ElementaryLand,719654444702236742
ElementaryLand,772011592899625000
ElementaryLand,665163950614249483
ElementaryLand,697440643202547712
ElementaryLand,472181182050861067
ElementaryLand,715649400080433243
ElementaryLand,292409912292802562
ElementaryLand,581706028266029082
ElementaryLand,528979783665713193
ElementaryLand,407942476758908963
ElementaryLand,692846388819787868
ElementaryLand,566770253170868224
ElementaryLand,358950162632146955
ElementaryLand,759112730984316951
ElementaryLand,272271943850262528
ElementaryLand,347442037198422017
ElementaryLand,337601621502590976
ElementaryLand,559488605651861521
ElementaryLand,317011390495719424
ElementaryLand,281543957169700864
ElementaryLand,727841022830444604
ElementaryLand,352016425759539201
ElementaryLand,428263018535845899
ElementaryLand,668299476825276416
ElementaryLand,772132298710843433
ElementaryLand,703613634420670556
ElementaryLand,418499977975693312
ElementaryLand,398486141843800074
ElementaryLand,234992717275332609
ElementaryLand,736284869323128879
ElementaryLand,379669450099523587
ElementaryLand,719938960499015731
ElementaryLand,602160357607473173
ElementaryLand,332258426409189378
ElementaryLand,349855542128148500
ElementaryLand,743583005121052843
ElementaryLand,253196096820609024
ElementaryLand,548114054481313813
ElementaryLand,240167762083708928
ElementaryLand,580712772615274506
ElementaryLand,307811821585301514
ElementaryLand,706874125964017696
ElementaryLand,379243560752513024
ElementaryLand,552141516999622656
ElementaryLand,296329867484594179
ElementaryLand,638807541811511336
ElementaryLand,401842495824330762
ElementaryLand,176732263520665601
ElementaryLand,415197047793385492
ElementaryLand,249219201024131072
ElementaryLand,320495309761282048
ElementaryLand,266646920473214978
ElementaryLand,387621317072912385
ElementaryLand,240923359079038976
ElementaryLand,327901754211434496
ElementaryLand,270606302093377536
ElementaryLand,285036415232770059
ElementaryLand,335346320938106881
ElementaryLand,395974882082684929
ElementaryLand,365194617873760256
ElementaryLand,423981462350594068
ElementaryLand,563419742208262155
ElementaryLand,342623443893616640
ElementaryLand,280440848674586624
ElementaryLand,306471083048173571
ElementaryLand,263000354197733376
ElementaryLand,280078270274338819
ElementaryLand,208557343800164352
ElementaryLand,401343734823780352
ElementaryLand,314488608302170124
ElementaryLand,646323080960147456
ElementaryLand,404320976000647191
ElementaryLand,694616493530284056
ElementaryLand,638387509331623988
ElementaryLand,640643579269611590
ElementaryLand,349806424613978114
ElementaryLand,540894226876203059
ElementaryLand,363391883755651072
ElementaryLand,668462101089615894
ElementaryLand,542447948945031178
ElementaryLand,316924496345038848
ElementaryLand,473966074568900619
ElementaryLand,397311108832296982
ElementaryLand,342982307164061696
ElementaryLand,655052670893293573
ElementaryLand,459399011057795073
ElementaryLand,515563788871663626
ElementaryLand,468527867060420609
ElementaryLand,340242532690821151
ElementaryLand,332950226161893376
ElementaryLand,417343743251972097
ElementaryLand,264145298140430337
ElementaryLand,328220737150124034
ElementaryLand,242351127864147986
ElementaryLand,481004533879668736
ElementaryLand,365184708213997579
ElementaryLand,683762061704036450
ElementaryLand,745271733380055181
ElementaryLand,380457205675065344
ElementaryLand,100003527081852928
ElementaryLand,567459212804882451
ElementaryLand,537007528156987410
ElementaryLand,401718888561377280
ElementaryLand,667762883928522754
ElementaryLand,421702640460627979
ElementaryLand,305015723569446915
ElementaryLand,529764057419481099
ElementaryLand,615094309380948019
ElementaryLand,739033897060401233
ElementaryLand,687269341686923264
ElementaryLand,747938013228564721
ElementaryLand,565241035635032102
ElementaryLand,685845875565527069
ElementaryLand,727251861647786106
ElementaryLand,519588201451487232
ElementaryLand,419376468595048448
ElementaryLand,279705039143174145
ElementaryLand,286461260088999936
ElementaryLand,366615351041064962
ElementaryLand,424638682159644672
ElementaryLand,506379710645796864
ElementaryLand,376277468627337238
ElementaryLand,446337288893497354
ElementaryLand,345295744720437248
ElementaryLand,702262288261971978
ElementaryLand,692653885021618177
ElementaryLand,659724863417876490
ElementaryLand,767995253038776320
ElementaryLand,723438952580644904
ElementaryLand,441256179096616962
ElementaryLand,679789411608559618
ElementaryLand,652283485414752287
ElementaryLand,328166315254743040
ElementaryLand,274999371144364033
ElementaryLand,417297355583389697
ElementaryLand,750399871911067839
ElementaryLand,358719859162611713
ElementaryLand,343466296626905099
ElementaryLand,564371968560726017
ElementaryLand,537659340287639555
ElementaryLand,296704136102281219
ElementaryLand,602454332301901837
ElementaryLand,736931663916957717
ElementaryLand,769108140384976917
ElementaryLand,630418392989564929
ElementaryLand,550773667257384962
ElementaryLand,420656073624518657
ElementaryLand,234721728788561921
ElementaryLand,313719547213512714
